Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1319.622,1319.622,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,1319.867,1319.867,NA,,
03-06-2023_group1_R,2023-03-08 15:38:17,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_R.mp4,1926.870,25.0,No focal subject,C,,,POINT,1320.034,1320.034,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1320.407,1320.407,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,L,,,POINT,1320.866,1320.866,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,1321.659,1321.659,NA,,
03-29-2023_group3_L,2023-03-31 11:50:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-29-2023_group3_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1322.112,1322.112,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,1322.115,1322.115,NA,,
03-06-2023_group1_L,2023-03-08 15:11:44,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,1322.174,1322.174,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,1322.369,1322.369,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,1322.375,1322.375,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1322.404,1322.404,NA,,
03-01-2023_group1_L,2023-03-06 15:23:22,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-01-2023_group1_L.mp4,1926.870,25.0,No focal subject,L,,,POINT,1322.802,1322.802,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,1322.909,1322.909,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1323.116,1323.116,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,1323.863,1323.863,NA,,
03-01-2023_group1_L,2023-03-06 15:23:22,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-01-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,1324.026,1324.026,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1324.402,1324.402,NA,,
02-27-2023_21dpf__L,2023-03-02 15:36:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf__L.mp4,1926.870,25.0,No focal subject,C,,,POINT,1324.461,1324.461,NA,,
04-10-2023_group4_L,2023-04-13 09:47:57,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1324.622,1324.622,NA,,
03-22-2023_group3_19dpf_R,2023-03-28 16:41:59,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-22-2023_group3_19dpf_R.mp4,1800.700,25.0,No focal subject,C,,,POINT,1325.111,1325.111,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1325.157,1325.157,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1325.368,1325.368,NA,,
04-01-2023_group4_R_premiere,2023-04-04 13:34:48,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_R_premiere.mp4,1800.790,25.0,No focal subject,C,,,POINT,1325.613,1325.613,NA,,
03-08-2023_group1_R,2023-03-14 10:27:47,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-08-2023_group1_R.mp4,1926.870,25.0,No focal subject,C,,,POINT,1326.322,1326.322,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,1326.365,1326.365,NA,,
03-27-2023_group4_L,2023-03-31 09:50:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_L.mp4,1800.830,25.0,No focal subject,C,,,POINT,1327.114,1327.114,NA,,
03-08-2023_group1_L,2023-03-14 10:04:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-08-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,1327.272,1327.272,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1327.624,1327.624,NA,,
04-03-2023_group3_L,2023-04-05 16:17:21,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1327.761,1327.761,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,1327.863,1327.863,NA,,
03-27-2023_group4_L,2023-03-31 09:50:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_L.mp4,1800.830,25.0,No focal subject,C,,,POINT,1328.372,1328.372,NA,,
02-27-2023_21dpf__L,2023-03-02 15:36:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf__L.mp4,1926.870,25.0,No focal subject,C,,,POINT,1328.461,1328.461,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,1328.655,1328.655,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1328.905,1328.905,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1329.114,1329.114,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,1329.366,1329.366,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,1329.367,1329.367,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1329.404,1329.404,NA,,
03-06-2023_group1_L,2023-03-08 15:11:44,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,1330.422,1330.422,NA,,
04-08-2023_group4_R,2023-04-12 15:16:03,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_R.mp4,1800.700,25.0,No focal subject,C,,,POINT,1330.628,1330.628,NA,,
03-01-2023_group1_R,2023-03-07 10:22:13,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-01-2023_group1_R.mp4,1926.870,25.0,No focal subject,C,,,POINT,1331.046,1331.046,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1332.870,1332.870,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,1333.865,1333.865,NA,,
03-27-2023_group4_R,2023-03-31 10:52:26,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_R.mp4,1800.830,25.0,No focal subject,C,,,POINT,1333.871,1333.871,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,1333.905,1333.905,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1334.658,1334.658,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1335.114,1335.114,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,L,,,POINT,1335.904,1335.904,NA,,
03-25-2023_group3_R,2023-03-29 16:49:42,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-25-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1336.114,1336.114,NA,,
04-03-2023_group4_L,2023-04-05 17:19:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1336.190,1336.190,NA,,
04-03-2023_group3_L,2023-04-05 16:17:21,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1336.779,1336.779,NA,,
04-08-2023_group3_L,2023-04-10 10:39:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1336.910,1336.910,NA,EXTENDED BOUT,
03-06-2023_group1_L,2023-03-08 15:11:44,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,1337.168,1337.168,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,1337.365,1337.365,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1337.366,1337.366,NA,,
02-27-2023_21dpf__L,2023-03-02 15:36:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf__L.mp4,1926.870,25.0,No focal subject,C,,,POINT,1337.962,1337.962,NA,,
03-06-2023_group1_R,2023-03-08 15:38:17,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_R.mp4,1926.870,25.0,No focal subject,C,,,POINT,1338.034,1338.034,NA,,
03-27-2023_group4_L,2023-03-31 09:50:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_L.mp4,1800.830,25.0,No focal subject,C,,,POINT,1338.118,1338.118,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,1338.120,1338.120,NA,,
04-03-2023_group3_R,2023-04-05 16:40:29,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1338.417,1338.417,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1338.907,1338.907,NA,,
03-08-2023_group1_L,2023-03-14 10:04:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-08-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,1339.772,1339.772,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,1340.114,1340.114,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,1340.363,1340.363,NA,,
03-29-2023_group3_L,2023-03-31 11:50:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-29-2023_group3_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1340.370,1340.370,NA,,
03-01-2023_group1_R,2023-03-07 10:22:13,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-01-2023_group1_R.mp4,1926.870,25.0,No focal subject,C,,,POINT,1340.546,1340.546,NA,,
04-03-2023_group3_L,2023-04-05 16:17:21,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1341.765,1341.765,NA,,
04-03-2023_group3_R,2023-04-05 16:40:29,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1341.907,1341.907,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,1342.366,1342.366,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,1342.655,1342.655,NA,,
04-08-2023_group4_R,2023-04-12 15:16:03,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_R.mp4,1800.700,25.0,No focal subject,C,,,POINT,1343.118,1343.118,NA,,
03-29-2023_group3_L,2023-03-31 11:50:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-29-2023_group3_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1343.364,1343.364,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,1343.861,1343.861,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1344.407,1344.407,NA,,
04-03-2023_group4_L,2023-04-05 17:19:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1344.942,1344.942,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1345.370,1345.370,NA,,
04-05-2023_group4_R,2023-04-10 10:01:35,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_R.mp4,1800.870,25.0,No focal subject,C,,,POINT,1346.373,1346.373,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1346.411,1346.411,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,1346.655,1346.655,NA,,
04-05-2023_group3_L,2023-04-07 15:31:32,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_L.mp4,1800.750,25.0,No focal subject,C,,,POINT,1346.867,1346.867,NA,,
04-03-2023_group3_L,2023-04-05 16:17:21,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group3_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1347.271,1347.271,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1348.626,1348.626,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1349.155,1349.155,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1349.870,1349.870,NA,,
04-08-2023_group4_R,2023-04-12 15:16:03,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_R.mp4,1800.700,25.0,No focal subject,C,,,POINT,1350.118,1350.118,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,1350.121,1350.121,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,1351.655,1351.655,NA,EXTENDED BOUT,
04-01-2023_group4_L_lightworks,2023-04-03 15:05:28,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-01-2023_group4_L_lightworks.mp4,1800.790,25.0,No focal subject,C,,,POINT,1352.092,1352.092,NA,,
04-12-2023_group4_R,2023-04-13 15:49:04,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-12-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1352.405,1352.405,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1352.624,1352.624,NA,,
04-05-2023_group4_L,2023-04-07 16:33:11,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group4_L.mp4,1800.870,25.0,No focal subject,C,,,POINT,1353.618,1353.618,NA,EXTENDED BOUT,
03-27-2023_group4_L,2023-03-31 09:50:15,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group4_L.mp4,1800.830,25.0,No focal subject,C,,,POINT,1354.364,1354.364,NA,,
04-05-2023_group3_R,2023-04-07 15:59:16,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-05-2023_group3_R.mp4,1800.750,25.0,No focal subject,C,,,POINT,1354.403,1354.403,NA,,
03-27-2023_group3_R,2023-03-30 17:24:14,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-27-2023_group3_R.mp4,1800.660,25.0,No focal subject,C,,,POINT,1354.871,1354.871,NA,,
04-10-2023_group4_R,2023-04-13 10:10:23,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-10-2023_group4_R.mp4,1800.790,25.0,No focal subject,C,,,POINT,1355.116,1355.116,NA,,
04-08-2023_group4_L,2023-04-11 09:42:27,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-08-2023_group4_L.mp4,1800.700,25.0,No focal subject,C,,,POINT,1355.122,1355.122,NA,,
03-06-2023_group1_L,2023-03-08 15:11:44,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/03-06-2023_group1_L.mp4,1926.870,25.0,No focal subject,C,,,POINT,1355.670,1355.670,NA,,
04-03-2023_group4_L,2023-04-05 17:19:30,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/04-03-2023_group4_L.mp4,1800.790,25.0,No focal subject,C,,,POINT,1355.938,1355.938,NA,,
02-27-2023_21dpf_R,2023-03-02 16:09:51,,C:/Users/moelw/Documents/Projects/Aggression Emergence/2023_06_Natural Habitat Pt 2/02-27-2023_21dpf_R.mp4,1926.870,25.0,No focal subject,C,,,POINT,1357.965,1357.965,NA,,
